Course Code,Course Name,Department,Professor,Course Ratings,Quarter,Year,Grade,Review Date,Review Text,Review Upvote,Review Downvote,Review Sentiment Label,Review Sentiment Score
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Fall,2020,A,12/22/2020,"I'm a poli sci major that hates math, but Wu made this fairly painless. He's an incredibly nice, personable, and helpful professor that clearly cares about students succeeding. The content isn't that interesting but Wu teaches in a very clear manner that made it fairly easy. It is easy to get behind, however, so I'd recommend staying on top of lectures and actually reading the textbook (I think I'd space out on a lot of the lectures if I didn't have the textbook's background knowledge). The lab portion of Stats 10  is totally ridiculous, but most TA's walk you through it step by step so it's fine. Wu writes pretty hard exams, as well. The midterm was easy but he used relatively confusing language that lead to the mean score in the class being 73. The final was also hard, with a mean score of a 72... so take studying for the tests seriously. In my class he curved pretty generously (dropped a few low scores and rounded some things up, I believe), but I'm not sure if this is the norm. If you have to take stats 10, Professor Wu is a good person to take it with!",1,0,POSITIVE,0.9976937174797058
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Fall,2021,B+,02/22/2022,"I took this class as an easy GE, and yes the content was easy but professor Wu did not help and support his students after exams. The class average was a 75 and many people had questions regarding why answers were wrong, the professor and TA both said that they did not know and practice problems would not be provided. The content of the class wasn't difficult it was just more professor Wu's problems were oddly phrased and led to me doing bad in the midterm but made it up in my final significantly (once I realized that the Professor's creates his questions as a trick). I would recommend taking this class with a different professor as the content is easy yet it was just taught not in a good way.",0,0,NEGATIVE,0.8449701070785522
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Fall,2021,A,12/28/2021,"I thought the professor was good. His lectures were pretty boring but if you pay attention the entire time you'll be fine. His slides are super helpful. I found that most people who are STEM majors will find this class to be a breeze, while my non-stem peers didn't do as well.",0,0,POSITIVE,0.9969846606254578
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Fall,2021,B,12/19/2021,"Professor Wu himself is really nice, but I don't think he was all that great at explaining in a way that everyone understands. He basically reads the slides word for word and then gives homework out of the textbook. I took AP STATS in high school but this class threw me for a loop. I would not take this class with Professor Wu if you are NOT a math oriented person, because I feel like the people who did well in this class were people that were in math/science related majors. The midterm and final are HARD, they are much harder than the quizzes and the practice exams, and I honestly did not find a great way to prepare myself for them.  Also, do not expect your TA's to be very helpful with the work that you do in lecture. I asked my TA for help on homework questions multiple times and he was unable to find an answer, or was unsure of himself. It's pretty much like you are taking 2 separate classes: lecture, where you learn about introductory statistics, and discussion where you learn basic coding. If you are intimidated by the coding in this class, DON'T BE. Professor Wu does not include it on the exams, and your TA will literally give you all the answers in discussion. Overall, it is not the absolute worst class you could take, but I Personally would not take it with Professor Wu again.",0,0,NEGATIVE,0.997250497341156
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Fall,2021,B+,12/16/2021,"TLDR; the class is relatively easy, the professor was pretty good and explained well, but the exams were difficult imo. Admittedly, this class was relatively easy in terms of class content. As someone who didn't take AP Stats, it was easy to follow along, although there were some concepts that I had some trouble with. But all in all, if you pay attention to the lectures and read through the textbook you should be fine. I had this class entirely in person. So his lectures are about an hour and fifteen and he uses powerpoints, which I believe he posts on CCLE. He also recorded his lectures so it wasn't a big issue if you missed some classes; although participation doesn't matter, he did pass around a paper a few times throughout the quarter as a sign-in sheet, but that was for the school, not the class. As a lecturer, he's pretty good; he explains the concepts pretty well and gives a lot of examples in his slides; I found myself understanding the contents of the course pretty well. The real kicker was the exams. He does provide sample exams for the midterm and final, but I wouldn't put too much trust into those as representative of the actual exams. From what I know, they're recycled questions from throughout all the stats classes. In my opinion, Wu's exams were much much harder than the sample he gives; the samples probably work as a reminder, but the actual exams were more specific and were often worded in a tricky way. It was entirely multiple-choice, about 25-26 questions, each worth about 4 points. But you can see that missing a few questions isn't desirable. I believe for my class, the midterm mean was 71, which he did not curve by the way, and the final mean was about 66. I would say, the quiz questions are the closest to the types of questions you'll get on the exams. You get about 6 or so quizzes on CCLE, one attempt but it's not timed. As for homework and labs, they were manageable; he wanted everything to be typed. We got 6 homework assignments, the 7th one being extra credit, an extra 2% to our grade. The homework assignments are relatively easy, all from the textbook, and all based on the content we learned, and if you didn't remember, you could look back in the textbook. The textbook is mandatory, but I got it through the Inclusive Access thing. For the odd questions, you can check your answers in the back of the book, for the evens, the odd question before was usually a similar style of question. FYI, some questions had multiple parts. And often, the longest questions for me were the calculating ones; you can imagine how long calculating standard deviation usually takes, especially when you're typing out the equation and showing all your work. The labs are pretty difficult to go through on your own if you don't already have knowledge in R coding; you do have to download R but they show you how to do it. We had 5 labs. I would say it depends on your TA. Personally, my TA (Vincent Liu) was a bit shy and awkward, very quiet, and didn't really explain well, but he basically gave us a walkthrough of the labs; an easy way to ace the labs. He did it step by step (I can't speak for the other TA's), so going to the discussions is what I recommend for labs. I got perfect scores on my labs because of it.",0,0,POSITIVE,0.9046474099159241
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Fall,2020,A,06/14/2021,"This class wasn't difficult. The content was straightforward and Professor Wu was a good lecturer. There were a few R programming labs, but the TAs gave all the answers in discussion. The midterm and final were multiple choice and while they were on Respondus, they weren't bad. Overall, I would highly recommend this class and Professor Wu.",0,0,POSITIVE,0.999213695526123
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Fall,2020,A,01/07/2021,Professor Wu explains the content really well. Midterm and Final are all MC questions. Labs and hws are easy.,0,0,POSITIVE,0.9976637363433838
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Fall,2020,A,12/24/2020,"Professor Wu is an understanding, nice professor. However, his lectures are really just not stimulating whatsoever. I found them to quite boring and poorly paced. We ended up having to rush through the last chapter leaving many students (including myself) confused. The homework can take some time, but I found it to be fairly straightforward.  The quizzes can sometimes have unclear wording, but they weren't difficult. The assigned labs tend to stray from the lecture materials, but they're walked through by TAs so they're not that tough to complete. I found the exams to be quite difficult compared to the lecture example problems and the HW questions. The midterm wasn't bad, but I found the final to be pretty tough. Luckily though, he's quite lenient on grading and applies some extra credit/curves while dropping the lowest HW + quiz grades. All in all, Stats 10 with Wu is a class where success is certainly achievable, although the lectures and section material are mind-numbing and far from engaging.",0,0,NEGATIVE,0.9973472356796265
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Spring,2020,A,07/03/2020,"It doesn't get better than Professor Wu. This guy is the nicest, most friendly teacher I've had. He was so accommodating with the whole COVID situation, but tbh he didn't even need to be. Stats 10 really isn't a hard class. You get notes during the tests and the quizzes weren't even timed. They are super fair when grading homework and labs and still drop your lowest grades. And seriously - Wu is the best.",0,0,POSITIVE,0.999176561832428
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Spring,2020,A+,07/01/2020,"If you want an easy class with a chill professor take this class with Wu. The info isn't exciting, but Wu teaches in a clear way and cares that his students are learning. He also wants students to succeed, so he ended up dropping multiple quizzes, homeworks, etc. The TA walks you through all the labs and gives you answers to all the homework per Wu's instructions. Take this class and if you put in just a bit of effort, you will get an A.",0,0,POSITIVE,0.991295576095581
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Spring,2020,A,06/28/2020,"I took AP stats in high school, so I already knew the material, so the class was really easy. I only attended lectures because of the poll questions, which gave you 2% extra credit at the end of the class. The midterm was incredibly easy, but the final was hard. However, due to the protests and blm, he made the final optional and changed the weight of the tests. The homework was easy, especially since the TAs basically did the work for us. The weekly quizzes were also easy, and he gave us ample time to do them. The only part I hated about the class was the labs, I still don't understand why they are necessary to the class, but at least the TAs walk you through them step by step.",0,0,POSITIVE,0.9296700358390808
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Spring,2020,A,06/18/2020,"Professor Wu is a really good professor, if you keep up/go to lectures regularly (I took this in Spring so due to COVID he would just upload the lectures so the class could be asynchronous) you will be fine. He tries to help students and the final was made optional for the class as he didn't want to provide additional stress during the protests. He really cares about his students and I think his lectures are quite clear. I didn't buy the textbook so I wouldn't say it is essential as the TA's usually went over the problems in class. Labs were also explained step by step during discussion so discussions are definitely useful. Overall, this class is very manageable and Professor Wu tries to make it as engaging as possible. He also offered clicker points for lecture participation as extra credit so he tried to really help. During the midterm you are allowed one double-sided cheat sheet so its manageable to do well on the exams as well. I would really only say that the quizzes were sometimes very ambiguous and could potentially be difficult but you get to drop your lowest quiz and homework anyway. I would definitely recommend taking it with Professor Wu if you can!",0,0,POSITIVE,0.9972406625747681
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Spring,2020,A+,06/09/2020,"Stats 10 is generally an easy class and Wu is a pretty good prof to take it with. His lectures aren't the most engaging because his voice is monotonous, but he really paid attention to the chat and always answered our questions. His lectures are on slides, which he posts on CCLE. He does clicker/poll questions during lectures for participation EC (up to 2%). Quizzes, the midterm, and the final were all multiple choice. Before both exams, he posted a study guide and gave us a practice test. During discussions, TAs basically do the lab with you and they go over homework questions. For this quarter, Wu made the final optional, dropped our lowest 2 grades from homework and quizzes, and cancelled our last lab, so he's really accommodating and willing to empathize with students.",0,0,POSITIVE,0.9778979420661926
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Fall,2019,A,02/19/2020,"Wu was nice, but not a very good professor. His lectures were often not very clear or easy to follow and I ended up having to learn most of the material from the textbook. That being said, the class itself isn't very difficult, and an A is definitely possible if you do the work.",0,0,NEGATIVE,0.9260636568069458
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Fall,2019,A,02/07/2020,"Professor Wu was one of the sweetest professors I've had here. The exams and material aren't necessarily challenging, but there are quizzes, labs, and homework to stay on top of. Overall, if you manage your time well, this class ends up pretty easy and most people are successful in it. Would recommend taking this class with him.",0,0,POSITIVE,0.9994812607765198
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Fall,2019,S,01/07/2020,"Wu is a nice professor who replies to your email even late at night and during holidays, which is amazing. He tries to be funny in the class and jokes at times, but sometimes the class is a little bit boring because of his monotonous voice. Workload is acceptable. The lab is quite easy since TA guides you through. Final is harder than the midterm.",0,0,POSITIVE,0.9911680221557617
STATS 10,Introduction to Statistical Reasoning,Statistics,Guani Wu,"{'Overall': 4.0, 'Users': 25.0, 'Easiness': 3.8, 'Clarity': 3.7, 'Workload': 3.7, 'Helpfulness': 4.0}",Fall,2019,A,01/06/2020,"The class material itself is not difficult, but it is also not very interesting. Wu isn't a bad lecturer but he also isn't reinventing the wheel when it comes to it either. TA's walked through every single lab and homework. Tests are not difficult. If you stay on top of it, an A is definitely possible",0,0,POSITIVE,0.9597633481025696
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2020,A+,09/02/2020,"COVID.Easiest class ever, and I've taken Scan 50W, Theater 10, Span 44, and more. He gives 4 tries per test and quiz and honestly you only ever need 1 to get 100%. Its that easy. Literally no tricks, nothing in depth. Can you plug numbers into an equation? You'll get an A. I fully believe (literally, no exaggeration it is that easy) my 6th grade cousin could've gotten an A in this class. He literally explained that X was a variable that represented any number. I am a dumb student and still thought this class was a joke.  I honestly felt like this class insulted the intelligence of UCLA students. People did so well (like 95% of students got 100% on the midterm) he gave made us take an academic honesty quiz. Bro, people aren't cheating, it's really just that easy.I was scared at first because he gave the whole ""UCLA students are held to a high standard, you all are smart blah blah blah"" at the beginning of class so I took it seriously at the beginning. Nope, this class was a joke. The quizzes scared me at first because of the really random numbers, but it ends up being a blessing in disguise. If you don't get the exact random number that he has, you did it wrong. Most annoying thing is this class honestly has to be the freshman. I've never thrown shade on people in my class in a review before. But honestly, they needed to chill. They made a whole Zes fan club and just talked so much during the zoom lecture and in the chat that it was impossible to focus and honestly was just so cringe. That being said, lectures are useless, just google the formula for the quizzes during the quizzes once you see the question (again that easy). I don't know if I've said it yet, but this class is super easy. I'm not even a stem major, and truth be told, I'm a huge brick.  Homework is graded on accuracy but the answers are in the back of the book and online. For R assignments, just go to discussion cause your TA does the whole thing and you just need to write it down and you'll get a 100% in that department too.All in all: what a joke. Take this for literally the easiest class in your life including high school and middle school",3,0,NEGATIVE,0.995949387550354
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2020,A+,09/01/2020,"Overall a fairly easy class, I would recommend it as a great GE (I took it for my life science req). There is homework every week and it can kind of be a pain but it only took me around an hour - 2 hours every week. His tests were very poorly written because he would ask strangely difficult questions about super easy topics. However, you get like 3 tries for each portion of each quiz so you can very easily ace each quiz.",1,0,NEGATIVE,0.9971328973770142
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2022,A,11/28/2022,"This class was beyond confusing. I took stats in high school and the way this class was set up was very complicated and made very little sense. The lecture was not mandatory so many people simply did not show up. However, on his exams, he rewards the people who do show up by including some questions about stories he told in class. The class itself was fine, kind of confusing, but overall fine. What was not good was the discussion section or ""lab"". You have to use R studio. I have little to no experience in coding so this was really difficult. My TA was very unhelpful in actually teaching us how to do it. My friend was having trouble even getting the system to run on her computer and the TA didn't provide any assistance to her in troubleshooting the problem. Just simply said, ""Oh that's weird"". I disliked how the coding was not covered at all in the lecture and was only done in lab. Kind of felt like I was taking two separate classes; a coding class and a stats class. That all being said, the grading was overly kind. I don't feel that I really learned anything but still was able to secure a solid A in the class. Professor Zes has his exams set up ""jeopardy style"" which essentially means that you get one point for every correct answer and minus a point for every incorrect one. This is daunting when on your first attempt you get a -10, however, you have three attempts to take the exam. It is broken up into like 5 or 6 sections and you get separate scores for each of them. I am not sure if I am recalling this correctly, but I am pretty sure he records your best attempt for each section. I believe I scored almost a 100% on the exams, despite not really knowing what I was doing.I know this is a class that a lot of people have to take as a pre-rec.  If you have to take it, take it with Zes since the grading is so kind. However, if you don't like your TA try and switch so you don't have to go through the pain and suffering I did.",0,0,NEGATIVE,0.5187768340110779
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2022,A+,07/20/2022,"I found the class pretty easy in terms of statistics content; I felt like a lot of it I had already learnt in high school which made the homeworks and exams easy. However, I did not learn anything about coding in R. The professor doesn't go over coding in R, this is more so covered by the TAs. However, in place of helping us understand the language, it was more so this is what you do and they would proceed to solve the lab for us. This definitely made it very simply but not the best for learning. But the professor is extremely approachable and helpful. He always holds office hours, will ensure he spends time with you to make you understand the concept and always remembers your name as well.",0,0,NEGATIVE,0.8626633286476135
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2022,A+,06/16/2022,"Professor Zes is honestly wonderful. Sometimes he spoke or used terms very statistics-y when explaining things or answering questions, and that was confusing because if I asked a question that's because I don't get the content so using that terminology doesn't help so that's really the only thing that sometimes came in the way. Professor Zes always made me feel welcome in class, so it's not like he's a bad guy. In fact he's really nice and appreciates a good student, and he is also very approachable. The HW was EASY and the quizzes, midterm and final had 3 attempts (even for the FINAL LOL). The only hard part was the code and honestly some TA's are pretty bad at explaining it so that part sucked, but thankfully my batch of students was great and we collaborated on HW and code so we could all contribute the parts we knew-- so if you can do that I def suggest that, it made this class much easier.",0,0,POSITIVE,0.9996196031570435
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2022,A+,06/15/2022,"If you've taken AP stats or another stats class in the past you'll be fine. If you've never taken a stats class in your life, take it with a friend who has then you'll do well (totally not giving myself away) 1 coding lab (R Studio) and 1 homework every week4 quizzes (on problems WAY harder than what was covered in class)1 midterm and 1 finalquizzes, midterm, and final all taken on some weird website with ""jeopardy style grading"" basically +1 if correct and -1 if wrong so if you get 4/6 for a section of the test that means you got only ONE wrong, NOT two. Or, 0/6 would mean 3 wrong. I spent way more time trying to figure out how many I actually got wrong than answering test questions. All tests/quizzes were online with two or three days to take.Lectures were recorded and discussions are not mandatory but hw answers were given on the second discussion of each week <3 He also gives extra credit through ""secret attendance"", still not sure what he means by that but I think it just means if he sees your face more often than not during lecture or if you attend office hours often then you'll get extra credit.Zes gets SO excited about stats that he tends to start talking about more advanced things and then says ""but you won't need to know that for this class"" and then you'll have to go back and erase your notes. TBH I stopped taking notes about three weeks into the course because I was so lost it felt pointless to write down equations I didn't understand to begin with. He's super nice and very interesting to listen to and he cares a lot about his students. If you need help, ask him for it! I have friends who took stats with other professors and they said their class was way easier than Zes' however, other professors use lock down browsers during tests and quizzes while Zes does not.",0,0,NEGATIVE,0.6164768934249878
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2022,A+,06/10/2022,"Whatever you do PLEASE take this class. He is so approachable, understanding and overall the workload is easy. TA's give you homework answers as well as help with the lab, which is the main thing you need to pass this class. Exams are super easy as well, and you don't need to study because it is open note. Just take this class. I swear it is the easiest class I have taken at UCLA.",0,0,POSITIVE,0.9986274242401123
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Winter,2021,A+,08/13/2021,"You literally need to have a pulse to get an A. I did not attend a single lecture and was able to get an A+. Granted, the class was online and so the quizzes/tests were open note, but the material is not hard to learn (and a majority of it is common sense).The HW and the Labs were both pretty easy. If you couldn't figure it out yourself, the TA does it for you during discussion so you just need to copy it.The tests/quizzes were werid. You get 3 tries on them, but the kicker is that wrong answers are worth negative points. (sometimes I'd get like -4/8 on them on my first try). But after 3 tries you should be able to do decently enough I guess.",0,0,NEGATIVE,0.9966333508491516
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2021,A+,07/29/2021,"Professor Zes was fantastic and I have absolutely nothing negative to say about him. I have no hesitation recommending taking his class.The TAs were pretty hit or miss. But that's just how it goes. Plus, you could definitely just watch another TAs review sessions instead and it's no big deal.",0,0,NEGATIVE,0.9017712473869324
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2021,A,06/18/2021,"I have no stats background, never took it in high school, however, this class was probably one of the best and easiest classes I've ever taken. Zes gave us 3 tries for each quiz we had as well as the midterm and final. The labs (4) made me really nervous but my TA was super helpful and we were given 2 weeks to complete one. If you need to cover a GE I HIGHLY recommend taking Zes' class!",0,0,POSITIVE,0.9983175992965698
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2021,A+,06/15/2021,"This class was so easy. The material itself is difficult to grasp, but you don't even need to know the topics well in order to get an A. The TA did all of the homework and labs in front of us so I could literally just copy down the answers and not have to do any of the work on my own. Tests/quizzes had 3 tries and were graded easily so you were guaranteed a high grade. I highly recommend this class.",0,0,POSITIVE,0.9991738200187683
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2020,A,11/09/2020,"ZES IS AMAZING!! He's super helpful and so understanding. I've never taken a stats class in  my life, and I was a bit nervous about my lack of knowledge on the subject, but honestly, this was a great and not so difficult class.",0,0,POSITIVE,0.999721348285675
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Winter,2020,A,08/03/2020,"Professor Zes is amazing! If you have to take stats, you should definitely take it with him! He He does expect you to have some level of understanding from the assigned chapters in the textbook to fully understand his slides, but honestly it is pretty easy to keep. He is super helpful and nice, and I would definitely take another class with him, even though I hate STEM classes. The midterm and final were really easy, the only annoying this is that he takes extra points off for getting a question wrong, similar to the old SAT grading style. Still would 100% recommend taking his class though!",0,0,POSITIVE,0.9970642924308777
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2020,A+,07/12/2020,"Professor Zes was kind and caring of his students. His methods of teaching were slightly disorganized and hard to follow at times, but overall he was able to covey the course material. His quizzes at the beginning of the quarter were nothing like what he was teaching, and I relied on counting pixels of my computer screen for one quiz. However, he took feedback from students and from that point on, quizzes were generated from course material. The midterm was good, and the large amount of time given to take it was great. The homeworks were normal, some things were difficult, but the TAs did well in explaining.",0,0,NEGATIVE,0.9726210832595825
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2020,A+,07/02/2020,"since this class was remote, i'm not sure how his teaching would translate in person. i love zes as a guy -- he's really dorky and a sweet guy, but i'm not sure how i feel as him as a professor. since i had taken stats before i'm not sure how his teaching style would work for someone who was brand new to stats. his quizzes (almost every week) in the beginning of the quarter were soooo frustrating! but they definitely got easier as the quarter went on! he gave us four attempts, with the same ordeal for the midterm (four attempts for each part, which looked exactly like the previous quizzes). there's also the labs using R Studio, but my TA basically just gave us the code and went over it, so the only difficult part is getting it to convert to a PDF and get the software to cooperate. There's also weekly homework which the TA also go over that wasn't overwhelming. your lowest homework and lab grade is also dropped. if you can use a TI-84 calculator or R Studio, then this class will be really easy to get through. if i were ever stuck on a topic or question on the homework, the textbook (which is required in order to do the homework) was actually really helpful. zes said in the very beginning that the textbook will be the greatest resource in the class, and the lecture is supplementary to it. his lectures were also recorded, so i ended up not attending lecture most of the time. i did try to drop lectures just because i like zes haha but he does ramble a lot (sometimes too much that there's only like 30 minutes of actual lecture content) and those 50 minutes can be a bit messy. the class is definitely manageable though and can be an easy A. he has a lot of extra credit opportunities that are as simple as completing a questionnaire. i never attended office hours, but he was always trying to be flexible with his hours and does try to answer all his student's questions. he was always very accommodating throughout the quarter for his students, but especially towards the end with all the protests, making the final optional. overall, it was a great class to take while adjusting to learning remotely :)",0,0,NEGATIVE,0.9856341481208801
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2020,A,06/20/2020,"The entire class was online as a result of the pandemic, and my experience may be different from other people's.Professor Zes, in my opinion, was not the best lecturer. While he explained most topics well, he tended to ramble. In my opinion, there were also a good number of occasions where he wasn't clear, and I had to rely on the textbook. I went to every lecture in the event that we would have a quiz, mainly because he briefly goes over methods to use. I found that basing my knowledge from the textbook was a lot better than going to lecture. However, the class with Professor Zes is one of the easiest classes I have taken so far. The homework and lab assignments were pretty straightforward and are straight from the textbook. The quizzes, midterm, and final consisted only of multiple-choice questions contain no time limit. Further, they all tell you your score immediately and you have 4 attempts (per part) to do the quizzes, midterm, and final. Professor Zes was very kind, understanding and accommodating with what was happening with the pandemic and police brutality.",0,0,NEGATIVE,0.9971184730529785
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2020,A+,06/18/2020,"Professor Zes is genuinely a very caring individual who clearly put a lot of work into our lectures. That being said, his teaching style did not work for me at all. He rambles a bit (understandably -- i'm going to give him some slack because this was one of his first quarters teaching I think and it just happened to be the worst quarter of all time). He goes into EXTREME depth: so much so that it's completely unnecessary. One class was 50 minutes of just explaining the difference between theoretical probability and empirical probability (btw the difference is that theoretical does not account for randomness and doesn't exist in real life, while empirical relies on simulations -- definitely not worth 50 minutes). For someone who really wants to VERY thoroughly understand the material, he's not bad at all. For me,... I low-key stopped attending lecture. He's so nice and accommodating that it's hard to really criticize him. He seems like he would be a really good professor for a harder course or an upper div. He gives tons of extra credit, is super lenient on grading (it seems bad when you see the quizzes at first, but I promise he's very very generous with it), and his testing is EXTREMELY fair. You will get multiple attempts for quizzes, the midterm, and the final. He was also kind enough to make the final no-harm (during COVID, mind you). All in all: a great guy and a good professor, but lectures didn't work for most people in the class. Class is crazy easy, almost no work, but be prepared to maybe put in a little more individual studying if you are the type of person who really struggles with statistics and needs more assistance from lectures.",0,0,NEGATIVE,0.9939181804656982
